Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.237.22-172.17.237.23-5566-6522-6,172.17.237.23,6522,172.17.237.22,5566,6,25-12-2021 15:23,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6523-6,172.17.237.23,6523,172.17.237.22,5566,6,25-12-2021 15:23,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6524-6,172.17.237.23,6524,172.17.237.22,5566,6,25-12-2021 15:23,87,1,2,0,0,0,0,0,0,0,0,0,0,0,34482.75862,43.5,9.192388155,50,37,0,0,0,0,0,50,50,0,50,50,0,0,0,0,20,44,11494.25287,22988.50575,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6525-6,172.17.237.23,6525,172.17.237.22,5566,6,25-12-2021 15:23,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6526-6,172.17.237.23,6526,172.17.237.22,5566,6,25-12-2021 15:23,73,1,2,0,0,0,0,0,0,0,0,0,0,0,41095.89041,36.5,2.121320344,38,35,0,0,0,0,0,38,38,0,38,38,0,0,0,0,20,44,13698.63014,27397.26027,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6527-6,172.17.237.23,6527,172.17.237.22,5566,6,25-12-2021 15:23,82,1,2,0,0,0,0,0,0,0,0,0,0,0,36585.36585,41,5.656854249,45,37,0,0,0,0,0,45,45,0,45,45,0,0,0,0,20,44,12195.12195,24390.2439,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6528-6,172.17.237.23,6528,172.17.237.22,5566,6,25-12-2021 15:23,77,1,2,0,0,0,0,0,0,0,0,0,0,0,38961.03896,38.5,2.121320344,40,37,0,0,0,0,0,40,40,0,40,40,0,0,0,0,20,44,12987.01299,25974.02597,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6529-6,172.17.237.23,6529,172.17.237.22,5566,6,25-12-2021 15:23,39,1,2,0,0,0,0,0,0,0,0,0,0,0,76923.07692,19.5,4.949747468,23,16,0,0,0,0,0,23,23,0,23,23,0,0,0,0,20,44,25641.02564,51282.05128,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6530-6,172.17.237.23,6530,172.17.237.22,5566,6,25-12-2021 15:23,86,1,2,0,0,0,0,0,0,0,0,0,0,0,34883.72093,43,5.656854249,47,39,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11627.90698,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6531-6,172.17.237.23,6531,172.17.237.22,5566,6,25-12-2021 15:23,42,1,2,0,0,0,0,0,0,0,0,0,0,0,71428.57143,21,4.242640687,24,18,0,0,0,0,0,24,24,0,24,24,0,0,0,0,20,44,23809.52381,47619.04762,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6532-6,172.17.237.23,6532,172.17.237.22,5566,6,25-12-2021 15:23,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6533-6,172.17.237.23,6533,172.17.237.22,5566,6,25-12-2021 15:24,86,1,2,0,0,0,0,0,0,0,0,0,0,0,34883.72093,43,7.071067812,48,38,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11627.90698,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6534-6,172.17.237.23,6534,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6535-6,172.17.237.23,6535,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6536-6,172.17.237.23,6536,172.17.237.22,5566,6,25-12-2021 15:24,91,1,2,0,0,0,0,0,0,0,0,0,0,0,32967.03297,45.5,10.60660172,53,38,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,10989.01099,21978.02198,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6537-6,172.17.237.23,6537,172.17.237.22,5566,6,25-12-2021 15:24,86,1,2,0,0,0,0,0,0,0,0,0,0,0,34883.72093,43,5.656854249,47,39,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11627.90698,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6538-6,172.17.237.23,6538,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6539-6,172.17.237.23,6539,172.17.237.22,5566,6,25-12-2021 15:24,37,1,2,0,0,0,0,0,0,0,0,0,0,0,81081.08108,18.5,3.535533906,21,16,0,0,0,0,0,21,21,0,21,21,0,0,0,0,20,44,27027.02703,54054.05405,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6540-6,172.17.237.23,6540,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6541-6,172.17.237.23,6541,172.17.237.22,5566,6,25-12-2021 15:24,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,7.778174593,47,36,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6542-6,172.17.237.23,6542,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,8.485281374,48,36,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6543-6,172.17.237.23,6543,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6544-6,172.17.237.23,6544,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6545-6,172.17.237.23,6545,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6546-6,172.17.237.23,6546,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6547-6,172.17.237.23,6547,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6548-6,172.17.237.23,6548,172.17.237.22,5566,6,25-12-2021 15:24,98,1,2,0,0,0,0,0,0,0,0,0,0,0,30612.2449,49,16.97056275,61,37,0,0,0,0,0,61,61,0,61,61,0,0,0,0,20,44,10204.08163,20408.16327,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6549-6,172.17.237.23,6549,172.17.237.22,5566,6,25-12-2021 15:24,37,1,2,0,0,0,0,0,0,0,0,0,0,0,81081.08108,18.5,4.949747468,22,15,0,0,0,0,0,22,22,0,22,22,0,0,0,0,20,44,27027.02703,54054.05405,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6550-6,172.17.237.23,6550,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6551-6,172.17.237.23,6551,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6552-6,172.17.237.23,6552,172.17.237.22,5566,6,25-12-2021 15:24,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,7.778174593,47,36,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6553-6,172.17.237.23,6553,172.17.237.22,5566,6,25-12-2021 15:24,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6554-6,172.17.237.23,6554,172.17.237.22,5566,6,25-12-2021 15:24,82,1,2,0,0,0,0,0,0,0,0,0,0,0,36585.36585,41,5.656854249,45,37,0,0,0,0,0,45,45,0,45,45,0,0,0,0,20,44,12195.12195,24390.2439,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6555-6,172.17.237.23,6555,172.17.237.22,5566,6,25-12-2021 15:24,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6556-6,172.17.237.23,6556,172.17.237.22,5566,6,25-12-2021 15:24,89,1,2,0,0,0,0,0,0,0,0,0,0,0,33707.86517,44.5,12.02081528,53,36,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,11235.95506,22471.91011,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6557-6,172.17.237.23,6557,172.17.237.22,5566,6,25-12-2021 15:24,75,1,2,0,0,0,0,0,0,0,0,0,0,0,40000,37.5,7.778174593,43,32,0,0,0,0,0,43,43,0,43,43,0,0,0,0,20,44,13333.33333,26666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6558-6,172.17.237.23,6558,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,4.242640687,45,39,0,0,0,0,0,45,45,0,45,45,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6559-6,172.17.237.23,6559,172.17.237.22,5566,6,25-12-2021 15:24,51,1,2,0,0,0,0,0,0,0,0,0,0,0,58823.52941,25.5,9.192388155,32,19,0,0,0,0,0,19,19,0,19,19,0,0,0,0,20,44,19607.84314,39215.68627,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6560-6,172.17.237.23,6560,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6561-6,172.17.237.23,6561,172.17.237.22,5566,6,25-12-2021 15:24,78,1,2,0,0,0,0,0,0,0,0,0,0,0,38461.53846,39,4.242640687,42,36,0,0,0,0,0,42,42,0,42,42,0,0,0,0,20,44,12820.51282,25641.02564,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6562-6,172.17.237.23,6562,172.17.237.22,5566,6,25-12-2021 15:24,61,1,2,0,0,0,0,0,0,0,0,0,0,0,49180.32787,30.5,6.363961031,35,26,0,0,0,0,0,35,35,0,35,35,0,0,0,0,20,44,16393.44262,32786.88525,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6563-6,172.17.237.23,6563,172.17.237.22,5566,6,25-12-2021 15:24,31,1,2,0,0,0,0,0,0,0,0,0,0,0,96774.19355,15.5,3.535533906,18,13,0,0,0,0,0,18,18,0,18,18,0,0,0,0,20,44,32258.06452,64516.12903,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6564-6,172.17.237.23,6564,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6565-6,172.17.237.23,6565,172.17.237.22,5566,6,25-12-2021 15:24,32,1,2,0,0,0,0,0,0,0,0,0,0,0,93750,16,4.242640687,19,13,0,0,0,0,0,19,19,0,19,19,0,0,0,0,20,44,31250,62500,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6566-6,172.17.237.23,6566,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6567-6,172.17.237.23,6567,172.17.237.22,5566,6,25-12-2021 15:24,86,1,2,0,0,0,0,0,0,0,0,0,0,0,34883.72093,43,5.656854249,47,39,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11627.90698,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6568-6,172.17.237.23,6568,172.17.237.22,5566,6,25-12-2021 15:24,81,1,2,0,0,0,0,0,0,0,0,0,0,0,37037.03704,40.5,6.363961031,45,36,0,0,0,0,0,45,45,0,45,45,0,0,0,0,20,44,12345.67901,24691.35802,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6569-6,172.17.237.23,6569,172.17.237.22,5566,6,25-12-2021 15:24,29,1,2,0,0,0,0,0,0,0,0,0,0,0,103448.2759,14.5,3.535533906,17,12,0,0,0,0,0,17,17,0,17,17,0,0,0,0,20,44,34482.75862,68965.51724,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6570-6,172.17.237.23,6570,172.17.237.22,5566,6,25-12-2021 15:24,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,4.949747468,45,38,0,0,0,0,0,45,45,0,45,45,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6571-6,172.17.237.23,6571,172.17.237.22,5566,6,25-12-2021 15:24,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6572-6,172.17.237.23,6572,172.17.237.22,5566,6,25-12-2021 15:24,101,1,2,0,0,0,0,0,0,0,0,0,0,0,29702.9703,50.5,0.707106781,51,50,0,0,0,0,0,51,51,0,51,51,0,0,0,0,20,44,9900.990099,19801.9802,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6573-6,172.17.237.23,6573,172.17.237.22,5566,6,25-12-2021 15:24,74,1,2,0,0,0,0,0,0,0,0,0,0,0,40540.54054,37,1.414213562,38,36,0,0,0,0,0,38,38,0,38,38,0,0,0,0,20,44,13513.51351,27027.02703,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6574-6,172.17.237.23,6574,172.17.237.22,5566,6,25-12-2021 15:24,76,1,2,0,0,0,0,0,0,0,0,0,0,0,39473.68421,38,0,38,38,0,0,0,0,0,38,38,0,38,38,0,0,0,0,20,44,13157.89474,26315.78947,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6575-6,172.17.237.23,6575,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6576-6,172.17.237.23,6576,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
